URL,Title,Content,Image
"https://worldnewsdailyreport.com/loggers-accidentally-cut-down-worlds-oldest-tree-in-amazon/
", Loggers Accidentally Cut Down World’s Oldest Tree in Amazon Forest," The giant Samauma tree, that is thought to be over 5,800 years old judging on its concentric rings and estimated to be close to 40 meters in height, was a major part of the native tribes’ cultural landscape, countless generations of natives having witnessed the long duration of the tree and having included it in their own culture.
 Native communities alarmed local media outlets and conservation groups when Aotlcp-Awak, or Mother tree in local dialects, was reported sawed down by heavy machinery
  «They have murdered the Mother spirit knowingly, they have done this to kill our people and take the spoils of the land» he adds, visibly shaken by the destruction of the millennia-old Samauma tree.
 Anna Golding, a local researcher for non-profit organization and conservancy group Rainforest Protection Coalition (RPC), an initiative stemming from Berkeley University in California, believes the ‘incident’ was intentional.
 « There are large portions of this national reserve that are rich in oil and natural gas. There has been committed action by energy corporations to lobby the government to exploit the area for years. The protected zones have been cut in half over the past decade and this is only their latest attempt to get rid of the local populations who are fighting to preserve their cultural heritage and lifestyle» she admits.
 Between 1991 and 2014, the total area of forest lost in the Amazon has more than tripled, with most of the lost forest becoming pasture for cattle.
 Rainforests are the richest places on earth holding the majority of the planet’s biodiversity, yet 100 acres of rainforests are cleared every minute, estimates a recent 2017 World Resources Institute report.
 Matses Indigenous Reserve should receive all profits from the logging of this wonderful tree, at a minimum. A hefty fine leved on the company that made cutting of this tree possible. Make it so all companies in this business will think twice about who they are sending out to cut. Oversee operations more sensibly
 Loggers should be banned as their practices are ruining the world – deforestation causes more trouble than it’s worth.
 Your email address will not be published.
  Comment
  Name
  *
  Email
  *
  Website
 New World Order Media @ Copyright 2017
 «It is the Mother spirit of the rainforest, from this spirit-tree came the life force of all things living. They have destroyed Aotlcp-Awak, they have brought darkness upon not only our people, but the whole world» explains local tribesman leader Tahuactep of the Matsés tribe.

 «For many generations, the Mother tree has brought my people health and good fortune. The roots of the Mother tree spread throughout the rainforest and bring its life spirit to the world. What will be left of the animals, of the plants, and of our people now that the Mother spirit is gone?» asks Kalahuaptl, a local shaman.

 «These actions are clearly perpetrated with the consent of local authorities and the government. If this wasn’t the case, why are local enforcement agencies not prosecuting these corporations? Why are these loggers free to keep doing what they are doing? That is the bigger question» she adds.
",https://worldnewsdailyreport.com/wp-content/uploads/2014/12/samaura.jpg
"https://worldnewsdailyreport.com/mysterious-remains-of-a-whale-found-in-a-field-in-utah/
", Mysterious Remains of A Whale Found in a Field in Utah," 69-year-old Michael Woodson, found a 12-meter-long humpback whale laying lifeless in the middle of one of his fields, hundreds of kilometers away from its natural habitat.
 The Farmington City Police was called on the site to investigate since the farmer thought that the cetacean could have been left there as a creepy prank by some neighborhood youngsters.
 The investigators rapidly dismissed the possibility, however, as no traces of vehicles or machinery large enough to carry it were found anywhere near the animal.
 The police admit that they are almost clueless at the moment as to how the marine mammal found its way on Mr. Woodson’s property.
 “We have to admit that we find this case very puzzling,” said Captain Terry Dawson from the Farmington police. “It is certainly the first time that we see anything like this in our city, and we have very little information for now as to how the animal got there.”
 A few witnesses have reported seeing some strange flying object in the area over the last two days and the authorities have confirmed that the 911 operators have received a few dozen calls from all over the region reporting such sightings, but they refuse to link both events for the moment.
 Michael Woodson still believes that some neighborhood youngsters placed the 25-ton animal there as a prank.
 A team of biologists from the University of Utah has already been called on the site to examine the body of the whale and realize various tests and analysis before it is removed from Mr. Woodson’s property.
 The scientists are trying to determine if the animal could have actually lived in the Great Salt Lake which is only a few kilometers away from the farm.
 The various police forces of the area are now asking the public to report any information that could prove helpful in solving this strange case.
 Anyone that might possess any information on the case is asked to contact the  Farmington City Police, which is in charge of the investigation.
 They should bring Scott Adams in for questioning
 The moron seems to enjoy saying red neck often. I guess it’s a new word he learned in his illiteracy class and he’s just trying to memorize it.
 There are only 4 helicopters in the U.S. that can carry that much weight. All 4 belong to the US Military. So there is your answer on what can move that much weight. Now why in the hell was it that far from land?
 I meant that far from the ocean.
 Wow, the comment section on this article is a disturbing display of idiocy. What about the whale? This beautiful creature is the victim here and had been desecrated by someone. This someone needs to be held responsible, this is a crime.
 Your email address will not be published.
  Comment
  Name
  *
  Email
  *
  Website
 New World Order Media @ Copyright 2017
 “We are verifying every clue and information that we have, and I assure you that we will explore every other possibility before we conclude that a UFO has anything to do with the case”

",https://worldnewsdailyreport.com/wp-content/uploads/2014/12/baleine.jpg
"https://worldnewsdailyreport.com/15-ton-prehistoric-shark-captured-off-coast-of-pakistan/
", 15-Ton Prehistoric Shark Captured Off Coast Of Pakistan," The giant creature first thought to be a great white shark was rapidly declared by experts to be an unknown species of shark as it’s great weight and size were unheard of.
  Analysis of the teeth suggests the shark to be a parent of the Megalodon,
   an extinct species of shark that lived approximately 28 to 1.5 million years ago, during the Cenozoic Era.
 Great white sharks can reach up to 7 tons at full growth, a size that is no match for this giant prehistoric shark that can reach an imposing 20 meters in length and possibly weight up to 30 tons, depending on estimates.
 More than 20 local fishermen were needed to haul the giant beast onto the shore before authorities later brought heavy machinery in
 Smithsonian Institute researcher, Jeff Mayor, says this is the “catch of a lifetime” and was “highly unexpected”.
  “This is an incredible opportunity to work on a real specimen instead of trying to figure out the whole picture from different fossil composites” admits Smithsonian paleontologist Jeff Mayor, visibly enthused by the discovery.
 A quick autopsy revealed the creature lives under great depths, feeding on giant squid and other fish not commonly found near the surface, which makes the discovery even more incredible to experts.
  “Are rising sea temperatures forcing these beasts to come up closer to the shores or was this animal simply hurt and suffering from a disorienting handicap, these questions are left unanswered” claims local marine biologist Rajar Muhammar.
 The giant sea creature had a total of 276 teeth in its jaws, spanning 5 rows with it’s biggest tooth measuring an incredible 15 cm
 The recent discovery has raised great enthusiasm from experts abroad who are pondering the fact that other thought to be extinct species might still be dwelling in the depths of the seas.
 “This is very exciting news for the future of ocean exploration as technology is permitting us to go deeper and deeper every day” explains marine biologist Suzan Chopper from the University of Sydney, Australia.
 “I just don’t know how well our submarines would do against a giant monster like this” she adds.
 wow wonderfull
 wow!!! big shark amazing
 Wow big shark amazing
 Are rising sea temperatures forcing these beasts to come up
 it is amazing ….
 Your email address will not be published.
  Comment
  Name
  *
  Email
  *
  Website
 New World Order Media @ Copyright 2017
 The sea creature that measures an incredible 10.4 meters and weighs an astounding 15.6 tons is the largest living shark ever caught to date.

 The specimen was revealed not to be fully grown and is estimated to be 2 or 3 years old and already twice the size of a full grown white shark, which takes 5 years to reach its full growth.
",https://worldnewsdailyreport.com/wp-content/uploads/2014/09/giant-shark.jpg
"https://worldnewsdailyreport.com/usa-mother-gives-birth-to-17-babies-at-once/
", USA: Mother Gives Birth to 17 Babies at Once!," “It was incredible” explains Dr. Jack Morrow who assisted the woman through the whole operation.
 “The babies kept coming and coming and coming and coming…  Man! I think I’m going to have nightmares about this day for a long time! This was my last delivery for a very long time. I am taking a vacation!” he added, laughingly.
 Catherine Bridges and her husband had been trying to have a child for many years and had decided last year to use medical assistance from a fertility clinic in Rhodes Island.
 The insemination process was definitely successful, as the couple got an entire litter of seventeen beautiful and identical boys.
 The couple has already chosen the names for the boys with an obvious continuity of thought: James, Jacob, Jarod, Jarvis, Jason, Jeffrey, Jeremy, Jerome, Jesse, Jimmy, Joachim, Jonathan, Jonas, Joseph, Julian, Jimbo and surprisingly, Darth.
 may almighty God support and help them all…
 God is great I pray that the grace of God be with them all.
 Your email address will not be published.
  Comment
  Name
  *
  Email
  *
  Website
 New World Order Media @ Copyright 2017",https://worldnewsdailyreport.com/wp-content/uploads/2014/01/BabyInfestation.jpg
"https://worldnewsdailyreport.com/argentina-128-year-old-man-claims-he-is-adolf-hitler/
", Argentina: 128-year-old man claims he is Adolf Hitler," In an interview with the ultra-conservative newspaper
  El Patriota
 , the naturalized German immigrant explains that he arrived in the country in 1945 with a passport identifying him Herman Guntherberg.
 He claims that his passport was a fake one produced by the Gestapo near the end of the war and that he’s actually the former Nazi leader, Adolf Hitler.
 He says he’s decided to come out of hiding after the Israeli secret services officially abandoned their policy of pursuing former Nazi war criminals last year.
 The elderly man claims he’s preparing to publish his autobiography in order the restore his public image.
 He says his book will be written under the name Adolf Hitler and should be available in September.
 Many people, including his wife of 55 years, Angela Martinez, believe that Herman Guntherberg isn’t really Adolf Hitler, but is simply suffering from dementia.
 Ms. Martinez claims her husband never spoke about Hitler until approximately two years ago when he began showing signs of Alzheimer’s disease.
 She believes her husband may possibly have been a Nazi and that he may feel guilty about his past, but she’s convinced he’s not Hitler.
 Mr. Gunterberg’s wife claims he’s not Adolf Hitler, only a senile old man who is beginning to lose his mind.
 Even if the elderly man’s claim seem rather questionable, they have sparked an animated debate in Israel and in the American Jewish community concerning the future of surviving Nazi war criminals.
 Mossad had proved its ambition and global reach in the past with the capture of Nazi war criminal Adolf Eichmann in 1960 in Argentina, but it has abandoned this mission over recent years.
 The Wiesenthal Center, which is still trying to find and prosecute Nazi criminals, has publicly criticized Israel in March, saying the Jewish state was ‘barely cooperating’ to its mission.
 More than 70 years after the end of World War 2, few states and institutions are still trying to find and prosecute the surviving Nazis and most of them will certainly die without ever being punished for their crimes.
 sieg heil daddy fuhrer :*
 “after the Israeli secret services officially abandoned their policy of pursuing former Nazi war criminals” – I’m sure an exception would be made for Hitler himself.
 Your email address will not be published.
  Comment
  Name
  *
  Email
  *
  Website
 New World Order Media @ Copyright 2017
 El Patriota


 “I’ve been blamed for a lot of crimes that I’ve never committed. Because of that, I’ve had to spend more than half of my life hiding from Jews, so I’ve had my punishment already.”

 “I’ve been depicted as a bad guy only because we lost the war. When people read my side of the story, it will change the way the perceive me.”

 “Sometimes, he would forget who I was and where he was. He looked like he was in trance, and he would start talking about Jews and demons. Then he’d come back to normal.”
",https://worldnewsdailyreport.com/wp-content/uploads/2017/06/oldhitler.jpg
"https://worldnewsdailyreport.com/usa-mysterious-nazi-submarine-from-wwii-discovered-in-great-lakes/
", USA: Mysterious Nazi submarine from WWII discovered in Great Lakes," The U-boat was spotted for the first time by amateur scuba divers in late January and they had contacted the authorities.
 Archaeologists associated with Niagara University and master divers from the U.S Coast Guard were mobilized on the site to determine what it was, and they soon realized that they were dealing with a German submarine that sank during World War II.
 A wreck recovery vessel of the Great Lakes Shipwreck Historical Society was mandated to refloat the ship and bring it back to Niagara Falls, where it must be restored before becoming a museum ship.
 The delicate recovery operation took nearly 30 hours to complete, but the submarine was finally brought down on the bank with relative ease.
 The divers of the U.S. Coastguard braved the frigid water temperature to go attach cables to the wreck for the recovery operation.
 The submarine was identified as the UX-791, a unique experimental German submarine, based on the U-1200 model, and known to have participated in the “Battle of the St. Lawrence”.
 It was reported missing in 1943 and was believed to have been sunk near the Canadian coast.
 Professor Mark Carpenter, who leads the team of archaeologists, believes that the U-boat could have traveled up the St-Lawrence River, all the way to the Great Lakes, where it intended to disturb the American economy.
 A report from the dated from February 1943 suggests, that the ship could have attacked and destroyed three cargo ships and two fishing vessels, even damaging the USS Sable (IX-81), an aircraft carrier of the U.S. Navy that was used for training in the Great Lakes, before finally being sunk by anti-sub grenades launched by a Canadian frigate.
 “This could explain the mysterious ship disappearances that took place in the region in 1943, and the reported “Battle of Niagara Falls” which had always been dismissed as a collective hallucination caused by fear.”
  The restoration
  of the submarine
  could take
  more than two years
 , but once
  completed
 , the museum
  ship
 is expected to
  become one of the major
  tourist
  attractions of the region.
 Maze bean
 A sub could not get over Niagara Falls, so it could only get into Lake Ontario, not the others.
 Were any bodies found?
 Please take the temperature down a bit. Let us recover investigate and notify any next of kin. Treat their war dead as we would wish ours to be treated. As a retired submariner I look forward to hearing more.
 Your email address will not be published.
  Comment
  Name
  *
  Email
  *
  Website
 New World Order Media @ Copyright 2017
 “We have known for a long time that the Nazis had sent some of their U-boats in the St-Lawrence River, but this is the first proof that they actually reached the Great Lakes,” Professor Carpenter told reporters.
",https://worldnewsdailyreport.com/wp-content/uploads/2016/02/sub.jpg
"https://worldnewsdailyreport.com/australia-archaeologists-unearth-ruins-of-viking-trade-center/
", Australia: Archaeologists Unearth Ruins of Viking Trade Center," The scientists, associated with the Department of Archaeology of the University of Sydney, were called to the site after some locals discovered what looked like the foundation of an ancient building in July, near Derby.
 The archaeologists, directed by Professor Allison Fletcher, were expecting a site from the early colonial period, but they rapidly realized that they were dealing with something completely different.
 They have unearthed the foundations of three larger buildings which were identified as houses, and two smaller workshops identified as a carpentry, which was also used as a boat repair area, and a smithy, containing a forge and iron slag.
 The type of construction and the items found on the site are very similar to the various Viking colonies discovered in Greenland and Iceland.
 The scientists have also unearthed a total of sixteen tombs, including these warriors who were buried with their weapons and treasure.
 The archaeologists have discovered a large quantity and variety of artifacts on the site, including a few weapons and blacksmithing tools, some bronze and silver jewelry, four ivory combs, a few stone oil lamps, a dozen iron rivets and a bone knitting needle.
 While most of the items seem to be of Norse origin, a few of the items suggest that the inhabitants of the site were either conducting piracy in the region or they were part of an extended maritime trade network.
 Two broken pieces of porcelain, a bronze vessel and a jade ring from China were found in the tomb of one of the women, and some semi-precious stones from India and Sri Lanka were found in the tomb of one of the warriors.
 This proves that the Vikings had some form of contacts with the Asian continent, but the nature of these contacts remains uncertain.
 This large bronze vessel, found in the tomb if a Norse woman of high status, was manufactured in Southeastern China in the 9th or 10th Century.
 Professor Fletcher believes that the Norsemen could have chosen this site for its natural harbor, the availability of eucalyptus wood and the region’s abundant iron ore.
 It’s a long distance from the site of any known Viking settlement, expedition or raid, however, and it remains unclear how the Norsemen actually reached Australia.
 The Vikings were a seafaring people who raided and traded from their Scandinavian homelands across wide areas of northern and central Europe, as well as Russia, during the late 8th to late 11th centuries.
 Using their advanced seafaring skills and their famous longships, they are known to have created colonies and trading posts throughout the North Atlantic islands, navigating as far as the north-eastern coast of North America.
 The Vikings are also known to have raided North Africa and some Mediterranean islands, but this is the first time that any trace of their presence is found in the Indian Ocean.
 It is nice to know my ancestors were such powerful and capable people, especially since “raiding and trading” are the basis of our modern economy {see: “disaster capitalism”, destabilization}
 Your email address will not be published.
  Comment
  Name
  *
  Email
  *
  Website
 New World Order Media @ Copyright 2017
 “Everything on the site suggests that this was a Viking colony,”


 “Honestly, we have no idea how they made it here, but these people were almost certainly Norsemen. The various dating analysis have shown that the site dated from around 1000 AD, precisely at the time of “Viking expansion”. The architecture and the various objects found on the site are all consistent with other Norse colonies or trading posts.”

 “The most probable route is certainly by going around Africa and rounding the Cape of Good Hope, like Vasco de Gamma did centuries later,”


 “If we consider the Vikings’ navigational techniques, they must have remained close to the African and then Asian coasts during the whole trip, meeting countless cities and people along the way. I can’t even imagine how many difficulties they must have faced before they made it here!”
",https://worldnewsdailyreport.com/wp-content/uploads/2015/08/vikings.jpg
"https://worldnewsdailyreport.com/ottomans-were-the-first-to-reach-the-moon-says-turkish-president/
"," “Ottomans Were The First to Reach The Moon,” says Turkish President"," Mr. Erdoğan claimed that Muslim explorers reached the Moon more than 300 years before the beginning of the Appolo program, vowing to build a mosque “in the crater” where they landed.
   “It is alleged that the first man to walk on the moon was Neil Armstrong in 1969,”
 Erdoğan said.
   “In fact, Muslim space explorers reached our satellite 334 years before that, in 1635. Everyone knows the story of the famous aviator, Lagâri Hasan Çelebi, the “Ottoman Rocket Man”, who made the first successful manned rocket flight in 1633. What you might not know, is that he attempted to reach the moon, two years later, and could very well have succeeded!”
 The story of Lagari Hasan Çelebi was purported by a famous 17th century Arab merchant and traveller, Mehmed Zilli, also known as Evliya Çelebi. In his famous travelog, he explains that Lagari Hasan Çelebi launched in a 7-winged rocket using 50 okka (63.5 kg or 140 lbs) of gunpowder. It took off from Sarayburnu, a site below the Topkapı Palace in Istanbul.
 This 17th-century engraving depicts one of Lagâri Hasan Çelebi’s famous rocket flights, but it’s unclear if it represents his first flight or his attempt to reach the moon, in 1635.
 President Erdoğan’s surprising claim generated some whispers and laughter from the audience, a reaction that clearly angered the Turkish politician. He slammed the skeptics for mocking his claims, adding that he would soon have the proofs to back his claims.
   “Why do you not believe it? Because you’ve never believed that a Muslim can do such a thing, just like you’ve never believed that our ancestors could manage to launch ships in the Golden Horn after transporting them across land,”
 Erdoğan said, referring to Ottoman Sultan Mehmet II’s conquest of Istanbul in 1453.
   “This claim is not new. A number of academics in Turkey and in the rest of the world have made this claim, and I believe they are right. NASA may have destroyed most of the physical evidence of the Ottoman’s success during the Apollo 11 mission, but we’ll try to find any evidence that might have escaped the cover up.”
 The Turkish President did not, however, give any precision about the proofs he was expecting to find nor how he was hoping to gather them.
 The description of the flying engine used by Lagâri Hasan Çelebi is pretty vague and doesn’t really allow modern scientists to accurately recreate the design. This sketch shows the basic design as it is described, but is almost certainly incomplete or partially inaccurate.
 The story of Lagâri Hasan Çelebi is considered a legend by most historians, and most experts believe that it is impossible that the “aviator” could have survived a flight into outer space.
 His first flight was, indeed, addressed in an experiment by the television show MythBusters, on November 11, 2009, in the episode “Crash and Burn”.  The rocket constructed for the TV show did not adhere closely, however, to Evliya Çelebi’s descriptions and the final design did not attempt to utilize materials of the period;
 The team noted that Evliya Çelebi had not sufficiently specified the alleged design used by Lagâri Hasan, but concluded that it would have been “extremely difficult” for a 17th-century figure, without access to modern steel alloys and welding techniques, to land safely or even achieve thrust at all. This conclusion was backed by the fact that, although the re-imagined rocket rose, it exploded in midflight
 I already know what he will say about mars.
 Your email address will not be published.
  Comment
  Name
  *
  Email
  *
  Website
 New World Order Media @ Copyright 2017
 
  “It is alleged that the first man to walk on the moon was Neil Armstrong in 1969,”
 


 
  “In fact, Muslim space explorers reached our satellite 334 years before that, in 1635. Everyone knows the story of the famous aviator, Lagâri Hasan Çelebi, the “Ottoman Rocket Man”, who made the first successful manned rocket flight in 1633. What you might not know, is that he attempted to reach the moon, two years later, and could very well have succeeded!”
 

 “O my sultan! Be blessed, I am going to talk to Jesus!”,


 “O my sultan! Jesus sends his regards to you!”.

 
  “Why do you not believe it? Because you’ve never believed that a Muslim can do such a thing, just like you’ve never believed that our ancestors could manage to launch ships in the Golden Horn after transporting them across land,”
 


 
  “This claim is not new. A number of academics in Turkey and in the rest of the world have made this claim, and I believe they are right. NASA may have destroyed most of the physical evidence of the Ottoman’s success during the Apollo 11 mission, but we’ll try to find any evidence that might have escaped the cover up.”
 
",https://worldnewsdailyreport.com/wp-content/uploads/2015/07/ottoman3.jpg
"https://worldnewsdailyreport.com/remains-of-nazi-officer-discovered-inside-100-year-old-giant-catfish/
", Remains of Nazi Officer Discovered inside 100-Year Old Giant Catfish," The stomach of the monstrous fish contained fragments of human bones, as well as German military artifacts dating back to the Second World War.
 Alfons Brzozowski and Marek Zdanowicz were fishing near the Oder’s confluence with the Bóbr river on April 6, when they made an astonishing catch: a gigantic Wels catfish, measuring 12 feet (3.68 meters) and weighing 413 pounds (187.5 kg).
 Their celebration was rapidly transformed into interrogation, and then disgust, when they opened the animal’s belly. Among a large quantity of half-digested fish, they discovered an old metal insignia dating back to Nazi Germany, as well dozens of human bone fragments.
 The two fishermen rapidly contacted the police, who opened an investigation to determine the origin of the remains.
 The insignia found in the fish’s belly, turned out to be a German SS hat eagle, dating back to Nazi Germany, that was usually worn on the front of the SS dress hat.
 The examination of the bones enabled the authorities to determine that they belonged to a Caucasian man in his early twenties, who died many decades ago.
 The biologists who examined the fish, for their part, confirmed that the enormous specimen was probably aged between 90 and 110 years old, making it one of the oldest catfish specimens ever found.
 Further analysis of the artifacts and the bones have revealed that they had indeed been ingested by the fish during the 1940s, and were very likely the remains of a German SS officer, killed during the occupation of Poland.
 The team of forensic experts who proceeded to the tests, could not determine, however, if the man was actually killed by the catfish or if he was already dead when he was eaten by the animal.
 The stomach of the enormous catfish contained more than a dozen corroded bone fragments, mainly parts of a human neck and skull.
 The Wels catfish is a large fish native to wide areas of central, southern, and eastern Europe.
 With a possible total length up to 4 m (13 ft) and a maximum weight of over 400 kg (880 lb), it is the second largest freshwater fish in the region after the beluga sturgeon.
 Individuals of this species have been observed lunging out of the water to grab pigeons, ducks, rats, cats and even dogs, on land.
 Exceptionally large specimens have even been rumored to attack humans in rare instances, but this is the first time that human remains are actually found inside one of these fishes.
 A report in the Austrian newspaper
  Der Standard
 on 5 August 2009, mentions such a catfish dragging a fisherman near Győr, in Hungary, under water.
 The fish allegedly caught the man by his right leg after he attempted to grab the fish in a hold. The man barely escaped with his life, from a fish which must have weighed over 100 kg (220 lb), according to the fisherman.
 The catfish was military hero!
 Should of been released!
 A catfish that kills nazis,would make great book material
 He should be given a full military funeral with his coffin dressed with the German flag of the time. He is a war hero after all.
 Shut up nazi scum more like
 The remains of a caucasian man and the remains of a SS officer?! So the fish had to have eaten 2 men – ONE CAUCASIAN MAN AND ONE SS OFFICER.
 There were no caucasian men drafted into the SS. The caucasian men/soldiers, were the enemies of Nazi Germany and so they were the enemies of the Waffen SS.
 Plus – the soldiers of the SS were much older then in their 20’s.
 They forgot to add that the fish was eaten alive by those fishermen!
 haha what a hero, that is exactly what a nazi deserves. Shame the catfish had to die.
 Your email address will not be published.
  Comment
  Name
  *
  Email
  *
  Website
 New World Order Media @ Copyright 2017
 “We have only a few fragments of bones, and much of the skeleton is missing”


 “We don’t have enough evidence to determine the cause of death, but we are almost certain that the bones are those of a German SS officer.  We found a SS hat eagle, as well as two buttons and a cufflink from the same uniform. Unfortunately, many bones and artifacts seem to have been “evacuated”  naturally by the fish over the years and the DNA in the bones was damaged by the gastric juices, so a formal identification is impossible for the moment.”
",https://worldnewsdailyreport.com/wp-content/uploads/2015/04/Barbotte.jpg
"https://worldnewsdailyreport.com/200-million-years-old-dinosaur-egg-hatches-in-berlin-museum/
", 200 Million Years Old Dinosaur Egg Hatches in Berlin Museum," The egg which was believed to be petrified was preserved in a small storage room situated right next to the boiler room.
 When the system started overheating a few weeks ago, it seems to have surprisingly initiated the incubation process, leading the egg to hatch.
 The Gasosaurus is classified as a carnivorous tetanuran dinosaur of the therapod family originating from China.
 “This dinosaur previously remained a mystery because all we had to study were a few precarious remains” explained the scientist.
 “Now we have a live one! I feel like I’m in Jurassic Park the movie! » explains the specialist, visibly enthusiast.
 The specimen has already been transferred to the Berlin Zoo where it can be studied in a secure environment.
 A few facts have already been made public concerning the creature, including its size and weight, allegedly 41 centimeters tall with a weight of 11 kilograms.
 I think this event would hit the world news and shake the foundations of science. Let’s see the proof?
 wow just wow
 can i use this for my project in class
 Your email address will not be published.
  Comment
  Name
  *
  Email
  *
  Website
 New World Order Media @ Copyright 2017
 Museum für Naturkunde


 «This is an incredible opportunity for science» explains Gunther Warburg, a paleobiologist at the museum.
",https://worldnewsdailyreport.com/wp-content/uploads/2014/02/dinosaur-egg-hatching.png
"https://worldnewsdailyreport.com/chinese-lunar-rover-finds-no-evidence-of-american-moon-landings/
", Chinese Lunar Rover Finds No Evidence Of American Moon Landings," 200 high-ranking officials from the Chinese Space Program have signed a petition asking explanations from the American government and the release of classified NASA information concerning the American moon landings that would prove to the World that the moon landings were not an elaborately orchestrated hoax to fool the World about America’s space program capabilities.
 These allegations have come up through recent analysis of pictures taken from the Chinese moon rover that allegedly found no traces of the American moon landings existing on the moon.
 Pictures taken from Yutu, the Chinese moon rover, that has landed on the moon in 2013, allegedly shows no proof whatsoever of the American moon landings ever happening
 These recent discoveries could strangely give credence to conspiracy theorists whom have claimed for decades that America had never gone to the moon but that the American moon landings were but an elaborate hoax to foul Russia into the space race and eventually, the nuclear arms race, with the purpose of ruining Russia, much like the financing of the Mujahideen forces during the Soviet Afghanistan war successfully achieved.
 Chinese Commander Sum Ting Wong
 I’m in Florida and I can’t see the Great Wall of China. I always knew it was just a myth.
 Your email address will not be published.
  Comment
  Name
  *
  Email
  *
  Website
 New World Order Media @ Copyright 2017
 World renowned Russian nuclear engineer Yury Ignatyevich Mukhin has also signed the petition as well as a dozen other top Russian engineers and ex-KGB agents claiming the Russian Government “had always been aware of the situation since the early 1970’s”
",https://worldnewsdailyreport.com/wp-content/uploads/2014/09/moon-rover-china.jpg
"https://worldnewsdailyreport.com/texas-man-freed-after-outliving-99-year-prison-sentence-for-horse-theft/
", Texas: Man freed after outliving 99-year prison sentence for horse theft," Grandson of one the most famous horse thief in American history, Henry William Borne was arrested by the Texas Rangers in 1919 for being part of in an important horse-stealing ring.
 His father, Henry Borne Jr., was hanged in Fort Worth alongside one of their accomplices, Mark Thompson, on March 16, 1920.
 Borne, his father and seven other accomplices were accused of stealing over 7,000 horses and mules, including a lot of 1,735 horses destined to the American military effort in the first World War.
 The eight others were sentenced to death and hanged in 1920, while Borne, who was underage when the crimes were committed, was sentenced to 99 years in prison.
 Unexpectedly, the Amarillo native actually survived his sentence, which was spent in a total of 11 different detention centers.
 He was liberated this morning from the Central Unit Prison, in Sugar Land, after spending almost an entire century behind bars.
 Visibly emotional, Mr. Borne expressed his worries about adapting to life in the 21st Century.
 Despite his long incarceration, the 117-year old man also fears he could have difficulty adapting to a life without crime.
 Despite his fears, the Texas Department of Criminal Justice considers there is a “very low risk” that he will resume his life of crime.
 In fact, the number of horse theft has constantly dropped over the last century and the use of identification microchips over recent years has made such crimes much easier to solve.
 Punishment for horse theft can still be severe, as one woman in Arkansas was sentenced to 60 years in prison for the 2011 theft of five horses.
 How in the hell can they even entertain the thought he would return to a life of stealing horses away 117 years old. Nonetheless, im happy he made it and is now free to enjoy a year or so if life left. 117!! What the heck did they feed this man , organic vegetables!!!
 Poor guy he should have been released. WE just picked my father up from California Department of Corrections where he went in at 22 for robbery, no injuries. He is 69 now. No money, no clothes, he has me his only child and my kids and grandkids. There are thousands of people buried in there, forgotten and doing life for petty crimes due to 3 strikes law. What happened to no “Cruel and Unusual Punishment”. People are getting rich in the “prison” business in this country. Shame on California and the governors of all these states for back room deals and political gains with prison contracts. Deplorable!
 Your email address will not be published.
  Comment
  Name
  *
  Email
  *
  Website
 New World Order Media @ Copyright 2017
 “I saw a few cars once as a kid when I went to Dallas. I’ve been watching TV and I know they’re now everywhere, but I’ll have to get used to it.”

 
  “All I’ve ever been outside prison is a horse thief. That’s the only thing I was good at. I bet I’d still be better than most of today’s horse thieves, even at my age.”
 
",https://worldnewsdailyreport.com/wp-content/uploads/2018/07/freedfromprison6.jpg
"https://worldnewsdailyreport.com/man-accused-of-raping-a-cow-claims-it-is-the-reincarnation-of-his-dead-wife/
", Man accused of raping a cow claims it is the reincarnation of his dead wife," Rajiv Chowdhury, 34, was intercepted this week by Atascosa County police after ranch owner Ted Bukowski called police after he found the half-naked man sexually assaulting one of his cows.
 Bukowski first believed his cattle were being harassed by coyotes until he discovered it was, in fact, a man that was the source of all the disturbance.
 “He asked me not to shoot. He told me he wouldn’t do it again if I didn’t call the police” Bukowski, 67, told reporters.
 “I don’t know what those Hindus preach at church, but that sure sounds to me like the church of the Devil,” he added, laughing.
 Ted Bukowski, 67, believed his cattle were being harassed by coyotes until he discovered Chowdhury, 34, sexually molesting one of his cows.
 Professor of Religious studies at the University of Houston, Janet Fitzgerald, believes Rajiv Chowdhury’s sexual assault upon the cow must be understood in the specific cultural and religious context of Hinduism.
 “The man lost his wife last year and possibly was honest when he said he believed the animal was the reincarnation of his dead wife,” she told local reporters.
 “In Hinduism, sex with animals is not an uncommon theme and many of their deities share half-human, half-animal features,” she explained.
 Bestiality is currently illegal in the state of Texas since 2017 and offenders face a maximum penalty of a one year in prison and/or a fine of not more than $4,000, according to legal experts.
 I thought that people tasted like chicken, not beef?
 CORRECTION to Professor Fitzgerald comment: bestiality is a prohibited punishable sin in Islam
 Let him enjoy the freedom as cowboys from texas do.
 Your email address will not be published.
  Comment
  Name
  *
  Email
  *
  Website
 New World Order Media @ Copyright 2017
 “He said the cow was the reincarnation of his wife, and when I asked him what the hell he was talking about, he said the cow had the same eyes, smell, and taste than his deceased wife,” he recalled, visibly amused.

 “Certain religions such as Islam also allow sexual intercourse with animals under certain particular conditions. Every situation must be analyzed in its proper cultural and religious context,” she adds.
",https://worldnewsdailyreport.com/wp-content/uploads/2018/02/sacredcow.jpg
